generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.032,0,0.005,0
3000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.0777422,0.0520361,0.000954219,0
3000,Gymnocalycium_bruchii,Gymnocalycium_bodenbenderianum,34.2594,1.69575,0.0048097,0.425464,0
3000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,31.533,0.722993,-0.0291693,0.143789,0
3000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,30.1647,0.41872,-0.00223353,0.0111153,0
3000,Rhipsalis_paradoxa,Schlumbergera_rosea,7.05233,0.242529,-0.0267264,0.010439,0
3000,Eriosyce_curvispina,Eriosyce_strausiana,26.7856,0.394756,0.00327684,0.0136623,0
6000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.0758924,0.041932,0.000469694,0
6000,Cereus_bicolor,Cipocereus_bradei,25.6807,0.67578,-0.0176741,0.0227614,0
6000,Gymnocalycium_gibbosum,Gymnocalycium_kieslingii,35.6726,2.69147,-0.00440972,0.799131,0
6000,Gymnocalycium_alboareolatum,Gymnocalycium_bruchii,30.2361,0.662272,-0.00162656,0.00341646,0
6000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,30.4122,0.464722,-0.00249904,0.0836498,0
6000,Copiapoa_coquimbana,Copiapoa_calderana,27.5684,1.37004,-0.0168258,0.772717,0
6000,Eriosyce_curvispina,Eriosyce_strausiana,27.0803,0.592179,0.00517274,0.161065,0
9000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.141778,-0.00402713,0.000170676,0
9000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,6.24968,0.367273,-0.0226304,0.0233621,0
9000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,25.0726,0.413384,0.100764,0.260766,0
9000,Echinopsis_caineana,Echinopsis_walteri,21.1823,0.237386,0.0156496,0.0308953,0
12000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.154253,-0.00613874,0.00109725,0
12000,Gymnocalycium_alboareolatum,Gymnocalycium_bruchii,29.9568,0.697305,0.017291,0.245776,0
12000,Harrisia_martinii,Harrisia_pomanensis,35.6686,1.09766,-0.00692775,0.0240266,0
12000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,30.9832,0.434251,0.00531853,0.0510205,0
12000,Calymmanthium_substerile,Neowerdermannia_chilensis,20.0436,0.89189,0.0021556,0.80127,0
12000,Eriosyce_curvispina,Eriosyce_strausiana,29.1624,0.491893,0.0468667,0.286199,0
15000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.169088,-0.00898168,0.00163112,0
15000,Brasiliopuntia_brasiliensis,Consolea_moniliformis,26.6567,0.408583,-0.0824143,0.0179047,0
15000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,14.0323,0.252033,0.010064,0.00627155,0
15000,Gymnocalycium_alboareolatum,Gymnocalycium_bruchii,29.9499,1.00099,0.031094,0.706411,0
15000,Harrisia_martinii,Harrisia_pomanensis,34.5257,1.55381,-0.0164084,1.00047,0
15000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,32.5068,0.547376,-0.0267916,0.287772,0
15000,Copiapoa_coquimbana,Copiapoa_calderana,26.877,0.479173,0.0479094,0.114516,0
18000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.179286,-0.0138156,0.00091233,0
18000,Brasiliopuntia_brasiliensis,Consolea_moniliformis,22.4455,0.553504,-0.0601114,0.0340511,0
18000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,12.8567,0.217008,0.0281491,0.000751519,0
18000,Gymnocalycium_bruchii,Gymnocalycium_paraguayense,33.2669,1.59024,0.0149911,0.917906,0
18000,Gymnocalycium_alboareolatum,Gymnocalycium_ritterianum,31.4544,0.893257,0.0215161,0.767409,0
18000,Harrisia_martinii,Harrisia_pomanensis,35.9383,1.65162,0.050921,0.861121,0
18000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,32.0834,0.482512,-0.00463116,0.236103,0
18000,Copiapoa_coquimbana,Copiapoa_calderana,32.3719,0.663352,-0.0614171,0.15327,0
21000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.174852,-0.0135851,0.00321342,0
21000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,16.922,0.608615,-0.0644948,0.0171162,0
21000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,12.4681,0.215505,0.022937,0.0168637,0
21000,Gymnocalycium_alboareolatum,Gymnocalycium_ritterianum,33.9849,0.725509,-0.0451532,0.56529,0
21000,Gymnocalycium_bruchii,Gymnocalycium_paraguayense,33.8683,1.58775,0.0517481,0.722253,0
21000,Harrisia_martinii,Harrisia_pomanensis,35.2282,0.869852,0.0316244,0.620703,0
21000,Echinocereus_sciurus,Echinocereus_pseudopectinatus,32.439,0.259058,-0.0129202,0.458254,0
21000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,32.0089,0.756837,-0.0549127,0.326165,0
21000,Disocactus_speciosus,Disocactus_macdougallii,26.6138,0.249086,-0.00469144,0.171126,0
21000,Copiapoa_coquimbana,Copiapoa_calderana,31.6708,0.629388,0.0378204,0.206527,0
24000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.164614,-0.0138378,0.000359503,0
24000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,19.0542,0.526028,-0.0575474,0.0337054,0
24000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,12.514,0.214227,0.0438139,0.0334624,0
24000,Gymnocalycium_alboareolatum,Gymnocalycium_ritterianum,33.3859,0.411883,-0.00487828,0.166341,0
24000,Eriosyce_curvispina,Eriosyce_strausiana,27.3621,0.717885,-0.0247243,0.190792,0
24000,Gymnocalycium_bruchii,Gymnocalycium_paraguayense,34.1182,0.927129,0.0345748,0.0766763,0
24000,Harrisia_martinii,Harrisia_pomanensis,33.9001,0.653844,0.0123112,0.52548,0
24000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,31.8374,0.775592,0.00383152,0.290673,0
24000,Disocactus_speciosus,Disocactus_macdougallii,31.0498,0.389115,0.0241056,0.532854,0
24000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,28.0937,0.529334,0.0119508,0.176079,0
24000,Copiapoa_coquimbana,Copiapoa_calderana,27.1842,0.346301,0.0165501,0.515909,0
27000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.167151,-0.0138378,0.000169813,0
27000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,20.0078,0.446968,-0.0609665,0.00973282,0
27000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,13.1391,0.200224,0.0127632,0.020805,0
27000,Gymnocalycium_bruchii,Gymnocalycium_bodenbenderianum,34.9242,1.3296,0.00341115,0.613507,0
27000,Harrisia_martinii,Harrisia_pomanensis,34.8034,0.774099,-0.0247288,0.486199,0
27000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,32.5843,0.876196,0.0206546,0.290111,0
27000,Gymnocalycium_alboareolatum,Gymnocalycium_ritterianum,30.7992,1.01401,0.0268696,0.952542,0
27000,Disocactus_speciosus,Disocactus_macdougallii,32.4679,0.488942,-0.0122843,0.0272473,0
27000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,31.1348,0.338441,0.0146822,0.0614167,0
27000,Copiapoa_coquimbana,Copiapoa_calderana,32.1879,1.276,-0.0377555,0.693096,0
27000,Eriosyce_curvispina,Eriosyce_strausiana,29.466,1.09269,-0.0211091,0.70509,0
30000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.164504,-0.0138378,0.00120717,0
30000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,18.628,0.648836,-0.0808784,0.0153834,0
30000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,13.7679,0.217483,0.0151163,0.0319937,0
30000,Gymnocalycium_alboareolatum,Gymnocalycium_ritterianum,34.0835,1.32266,0.0193231,0.324508,0
30000,Gymnocalycium_bruchii,Gymnocalycium_bodenbenderianum,34.4985,1.32182,0.0322929,0.616751,0
30000,Harrisia_martinii,Harrisia_pomanensis,35.5131,1.05719,0.00231787,1.20986,0
30000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,31.7798,0.657685,0.0258789,0.117947,0
30000,Echinocereus_stolonifer,Echinocereus_longisetus,22.693,0.552047,-0.068408,0.0778793,0
30000,Disocactus_speciosus,Disocactus_macdougallii,30.1579,0.345846,-0.0166747,0.0695937,0
30000,Copiapoa_coquimbana,Copiapoa_calderana,31.3936,0.931388,-3.09771e-05,0.779163,0
30000,Eriosyce_curvispina,Eriosyce_strausiana,27.8782,0.425424,0.0229667,0.0522409,0
33000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.17048,-0.0143577,0.00407921,0
33000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,19.1854,0.568576,-0.0857719,0.0125613,0
33000,Mammillaria_marksiana,Mammillaria_perbella,28.0054,0.334667,0.0212578,0.0174782,0
33000,Mammillaria_nana,Mammillaria_anniana,30.3676,0.398896,-0.0183426,0.287195,0
33000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,12.3528,0.186781,0.0204359,0.00539222,0
33000,Gymnocalycium_alboareolatum,Gymnocalycium_ritterianum,34.6651,0.896067,0.010796,0.16841,0
33000,Gymnocalycium_bruchii,Gymnocalycium_bodenbenderianum,34.3601,1.22764,0.012301,0.331211,0
33000,Harrisia_martinii,Harrisia_pomanensis,33.9109,0.632855,0.0101834,0.0986833,0
33000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,30.4389,0.47883,0.0253963,0.324033,0
33000,Copiapoa_coquimbana,Copiapoa_calderana,31.4731,1.16646,-0.0287759,0.942796,0
33000,Eriosyce_curvispina,Eriosyce_strausiana,28.6445,0.306368,0.00541522,0.0959226,0
36000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.192837,-0.0172776,0.000837109,0
36000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,18.7476,0.559536,-0.0628454,0.0155548,0
36000,Mammillaria_marksiana,Mammillaria_perbella,30.5829,0.444875,-0.00255011,0.0261715,0
36000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,13.8632,0.193803,0.0505291,0.0507298,0
36000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,28.7761,0.939219,-0.00985994,0.694925,0
36000,Harrisia_martinii,Harrisia_pomanensis,26.4944,1.09663,-0.017669,0.893519,0
36000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,32.8062,1.14219,0.00945415,0.581974,0
36000,Copiapoa_coquimbana,Copiapoa_calderana,29.4558,0.872097,-0.010515,0.434132,0
36000,Eriosyce_curvispina,Eriosyce_engleri,31.6462,0.508716,0.0383049,0.116338,0
39000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.192837,-0.018969,0.000260233,0
39000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,18.3711,0.559322,-0.075785,0.00760136,0
39000,Mammillaria_painteri,Mammillaria_xaltianguensis,30.7064,0.256548,0.0346414,0.0331247,0
39000,Mammillaria_marksiana,Mammillaria_perbella,32.4704,0.366199,-0.0112266,0.00503331,0
39000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,34.4382,1.42116,0.011212,0.0967587,0
39000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,13.1971,0.169067,0.0328375,0.00629022,0
39000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,28.3521,1.34925,-0.016489,0.867716,0
39000,Harrisia_martinii,Harrisia_pomanensis,28.8935,0.532729,0.0306219,0.0768696,0
39000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,27.8426,1.08267,-0.0580657,0.539993,0
39000,Disocactus_speciosus,Disocactus_macdougallii,29.591,0.43779,0.000996665,0.0787745,0
39000,Copiapoa_coquimbana,Copiapoa_calderana,31.5166,0.84026,-0.00726321,0.817522,0
39000,Eriosyce_curvispina,Eriosyce_napina,33.8272,0.521908,-0.0229277,0.00586639,0
42000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.228704,-0.0239384,0.00136534,0
42000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,18.7516,0.572455,-0.0678634,0.00763561,0
42000,Mammillaria_painteri,Mammillaria_xaltianguensis,31.4194,0.486583,0.00183472,0.223912,0
42000,Mammillaria_marksiana,Mammillaria_perbella,32.0326,0.55622,-0.00122819,0.00398977,0
42000,Mammillaria_polythele,Mammillaria_uncinata,23.1143,0.187804,-0.0229976,0.00814874,0
42000,Pilosocereus_fulvilanatus,Pilosocereus_machrisii,36.1196,1.02369,0.0525228,0.125841,0
42000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,11.8975,0.251096,0.0123673,0.0192528,0
42000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,28.9468,0.838409,-0.00438605,0.522642,0
42000,Harrisia_martinii,Harrisia_pomanensis,31.6787,0.353523,0.0401094,0.259836,0
42000,Espostoa_guentheri,Weberbauerocereus_weberbaueri,25.6868,0.15814,-0.0113999,0.0223282,0
42000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,31.7792,0.51463,0.0507456,0.0923315,0
42000,Echinopsis_walteri,Echinopsis_thelegona,24.6315,0.283482,-0.0115307,0.0875952,0
42000,Copiapoa_coquimbana,Copiapoa_calderana,29.135,0.955907,0.00667458,0.593488,0
42000,Eriosyce_curvispina,Eriosyce_engleri,32.4163,0.74586,-0.00905094,0.234522,0
45000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.236554,-0.0239384,0.000137211,0
45000,Pereskia_aculeata,Pereskia_grandifolia,1.821,0.458249,-0.0445266,0.210962,0
45000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,17.2101,0.608412,-0.0629909,0.00756318,0
45000,Mammillaria_painteri,Mammillaria_xaltianguensis,33.3115,0.32778,0.00455013,0.20215,0
45000,Mammillaria_perbella,Mammillaria_sartorii,33.53,0.446766,0.000274344,0.00199806,0
45000,Mammillaria_painteri,Mammillaria_xaltianguensis,25.7098,0.173242,0.0446054,0.0208118,0
45000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,35.0025,0.990893,-0.0192617,0.184216,0
45000,Gymnocalycium_alboareolatum,Gymnocalycium_bruchii,29.8324,1.29168,0.00423766,0.780689,0
45000,Brasilicereus_markgrafii,Gymnocalycium_saglionis,11.58,0.215684,0.0126663,0.00993034,0
45000,Harrisia_martinii,Harrisia_pomanensis,33.9403,1.42434,0.0439681,1.4136,0
45000,Echinopsis_thelegona,Echinopsis_tarijensis,29.5538,0.345641,0.0304585,0.0670557,0
45000,Echinocereus_spinigemmatus,Echinocereus_papillosus,29.7417,0.279405,-0.00236288,0.17947,0
45000,Maihueniopsis_archiconoidea,Maihueniopsis_molfinoi,34.1013,1.13235,0.0214879,0.765138,0
45000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,29.8425,0.562745,-0.00733487,0.254609,0
45000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,30.7094,0.49785,-0.0389683,0.0582739,0
45000,Copiapoa_coquimbana,Copiapoa_calderana,29.09,1.0451,-0.021559,0.786222,0
45000,Calymmanthium_substerile,Neowerdermannia_chilensis,17.6612,0.0893215,0.0248387,0.051854,0
45000,Eriosyce_curvispina,Eriosyce_strausiana,28.7406,0.421982,0.0287107,0.0487802,0
48000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.218585,-0.0269232,0.000266157,0
48000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,18.2035,0.60981,-0.0648619,0.0192858,0
48000,Mammillaria_painteri,Mammillaria_xaltianguensis,32.2951,0.512189,-0.0242957,0.183111,0
48000,Mammillaria_marksiana,Mammillaria_perbella,32.4174,0.499121,-0.000167267,0.0231021,0
48000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,34.392,0.885069,0.0107363,0.118139,0
48000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,14.5208,0.275278,-0.00599096,0.00294895,0
48000,Gymnocalycium_alboareolatum,Gymnocalycium_bruchii,29.795,1.10377,-0.00265148,0.726242,0
48000,Harrisia_martinii,Harrisia_pomanensis,34.4968,1.08947,-0.013755,0.207534,0
48000,Echinopsis_thelegona,Echinopsis_tarijensis,26.4395,0.519152,0.00815594,0.181917,0
48000,Echinocereus_spinigemmatus,Echinocereus_papillosus,30.0117,0.423578,-0.0428617,0.133155,0
48000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,20.4742,0.300533,-0.024291,0.0209551,0
48000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,30.5166,0.584688,-0.077918,0.179804,0
48000,Copiapoa_coquimbana,Copiapoa_calderana,30.1544,0.866351,0.0120754,0.55866,0
48000,Eriosyce_curvispina,Eriosyce_strausiana,29.9574,0.61624,-0.00334989,0.0857384,0
51000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.185571,-0.0173139,0.00105705,0
51000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,12.3796,0.52683,-0.0416642,0.00198811,0
51000,Mammillaria_matudae,Mammillaria_spinosissima,35.0209,0.895219,0.000904877,0.2868,0
51000,Mammillaria_perbella,Mammillaria_sartorii,33.6804,0.867504,0.0307977,0.511252,0
51000,Cereus_bicolor,Cipocereus_bradei,25.376,0.665141,-0.0405068,0.0688964,0
51000,Pilosocereus_fulvilanatus,Pilosocereus_machrisii,36.1598,1.6354,0.0734194,0.0253576,0
51000,Coleocephalocereus_goebelianus,Micranthocereus_albicephalus,23.0046,0.368504,-0.024057,0.0121019,0
51000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,23.612,0.476991,0.00365009,0.603478,0
51000,Gymnocalycium_alboareolatum,Gymnocalycium_bruchii,30.1805,0.919237,0.0344781,0.583546,0
51000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,32.3637,0.660258,-0.0171924,0.00776673,0
51000,Echinopsis_thelegona,Echinopsis_tarijensis,26.9201,1.34485,-0.0523613,0.627379,0
51000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,30.5414,0.621266,-0.0161793,0.174707,0
51000,Copiapoa_coquimbana,Copiapoa_calderana,32.2445,0.727637,0.0326058,0.402433,0
51000,Eriosyce_curvispina,Eriosyce_napina,34.3116,0.6291,-0.0160762,0.0622455,0
54000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.178926,-0.0173139,0.00457193,0
54000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,11.6237,0.45965,-0.0388863,4.16116e-05,0
54000,Mammillaria_matudae,Mammillaria_spinosissima,35.5549,1.31247,-0.0192569,0.375049,0
54000,Mammillaria_perbella,Mammillaria_sartorii,34.7464,0.53182,0.0349424,0.069309,0
54000,Cereus_bicolor,Cipocereus_bradei,26.2206,0.476121,-0.00477984,0.129045,0
54000,Pilosocereus_fulvilanatus,Pilosocereus_machrisii,35.8324,1.60491,-0.0117532,0.265324,0
54000,Coleocephalocereus_goebelianus,Stephanocereus_leucostele,20.3983,0.289426,-0.0278868,0.0100661,0
54000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,27.7724,0.880068,0.0494993,1.14439,0
54000,Selenicereus_dorschianus,Selenicereus_vagans,29.4021,0.353351,-0.00193417,0.028293,0
54000,Echinocereus_stolonifer,Pachycereus_gaumeri,14.0791,0.26361,-0.0297941,0.000697928,0
54000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,30.918,0.428039,0.0598062,0.116126,0
54000,Echinopsis_thelegona,Echinopsis_tarijensis,26.4875,0.807614,-0.036575,0.573903,0
54000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,29.8861,0.396877,-0.0362683,0.0135518,0
54000,Copiapoa_coquimbana,Copiapoa_calderana,32.0755,1.3541,-0.0267128,1.02777,0
54000,Eriosyce_curvispina,Eriosyce_napina,34.1921,0.506641,-0.0180313,0.165678,0
57000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.178926,-0.0183699,0.00116846,0
57000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,15.2307,0.385467,-0.0385157,0.00038421,0
57000,Mammillaria_matudae,Mammillaria_spinosissima,35.6216,0.623332,0.0167724,0.178087,0
57000,Mammillaria_perbella,Mammillaria_sartorii,33.2779,0.578134,0.0202179,0.0218839,0
57000,Brasilicereus_markgrafii,Cereus_bicolor,24.2228,0.328682,-0.0116544,0.0196176,0
57000,Pilosocereus_machrisii,Pilosocereus_vilaboensis,36.3701,1.26783,0.0436306,0.673621,0
57000,Coleocephalocereus_goebelianus,Stephanocereus_leucostele,18.5982,0.385341,-0.0356084,0.00567515,0
57000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,29.5558,1.0192,0.0181845,0.577232,0
57000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,31.689,0.446971,-0.00975017,0.145766,0
57000,Echinopsis_thelegona,Echinopsis_tarijensis,27.4623,0.724523,0.0380602,0.768727,0
57000,Echinocereus_stolonifer,Escontria_chiotilla,15.1124,0.336898,-0.0358038,0.000194875,0
57000,Selenicereus_dorschianus,Selenicereus_vagans,29.1527,0.324149,0.0271001,0.00045158,0
57000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,31.1224,0.464796,-0.065355,0.126967,0
57000,Copiapoa_coquimbana,Copiapoa_calderana,31.8136,0.933306,0.0301768,0.356134,0
57000,Eriosyce_curvispina,Eriosyce_napina,33.8327,0.760229,-0.0157129,0.157868,0
60000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.178926,-0.0183699,0.00156089,0
60000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,14.8154,0.39153,-0.0340924,0.000117766,0
60000,Mammillaria_matudae,Mammillaria_spinosissima,34.8222,0.593111,-0.0455646,0.076453,0
60000,Mammillaria_marksiana,Mammillaria_perbella,29.6397,0.558594,0.0118443,0.0541416,0
60000,Brasilicereus_markgrafii,Cereus_bicolor,19.7531,0.301045,0.0127612,0.00765598,0
60000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,35.1436,1.52194,0.0584604,0.459555,0
60000,Coleocephalocereus_goebelianus,Stephanocereus_leucostele,16.796,0.515237,-0.0376278,0.0430775,0
60000,Gymnocalycium_alboareolatum,Gymnocalycium_bruchii,30.2079,1.16954,-0.014588,0.679278,0
60000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,30.5164,0.577638,-0.0281572,0.0283547,0
60000,Echinopsis_thelegona,Echinopsis_tarijensis,29.8486,0.398173,0.0496326,0.213131,0
60000,Echinocereus_stolonifer,Escontria_chiotilla,16.146,0.354747,-0.0415326,0.000565865,0
60000,Selenicereus_vagans,Selenicereus_hamatus,29.933,0.239707,-0.0105985,0.0666379,0
60000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,26.7563,0.239277,0.0114705,0.0423004,0
60000,Copiapoa_coquimbana,Copiapoa_calderana,31.7565,0.897476,-0.0358079,0.369347,0
60000,Eriosyce_curvispina,Eriosyce_engleri,30.9341,0.711565,-0.0736036,0.0894488,0
60000,Parodia_stuemeri,Parodia_mammulosa,25.0655,0.64073,-0.0142761,0.321144,0
63000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.16396,-0.0183699,0.000837993,0
63000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,10.7266,0.508927,-0.0402306,0.000280446,0
63000,Mammillaria_painteri,Mammillaria_xaltianguensis,33.6237,0.35228,-0.0163781,0.0744796,0
63000,Mammillaria_marksiana,Mammillaria_perbella,29.6197,0.554269,-0.00514955,0.0356613,0
63000,Brasilicereus_markgrafii,Cereus_bicolor,21.7548,0.444127,-0.00880775,0.02249,0
63000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,35.3248,1.10456,0.0117676,0.517576,0
63000,Coleocephalocereus_goebelianus,Stephanocereus_leucostele,15.7775,0.423812,-0.0261004,0.0505606,0
63000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,29.0303,1.49623,-0.0644399,0.741882,0
63000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,28.7904,0.558639,-0.0134605,0.316032,0
63000,Echinopsis_thelegona,Echinopsis_tarijensis,29.1342,0.532294,0.00563251,0.244034,0
63000,Echinocereus_stolonifer,Escontria_chiotilla,16.8545,0.331073,-0.0347206,0.000995447,0
63000,Selenicereus_inermis,Weberocereus_tonduzii,32.0608,0.379909,0.0111507,0.233182,0
63000,Rhipsalis_paradoxa,Rhipsalis_pacheco-leonis,26.2589,0.316485,0.0226732,0.0681911,0
63000,Copiapoa_coquimbana,Copiapoa_calderana,28.808,0.979232,-0.00897075,0.620248,0
63000,Eriosyce_curvispina,Eriosyce_strausiana,29.9104,0.863765,-0.0835967,0.111381,0
63000,Parodia_tenuicylindrica,Parodia_stuemeri,23.4353,0.527012,-0.00732656,0.195364,0
66000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.17619,-0.0224208,0.000863659,0
66000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,15.0385,0.424272,-0.0416755,9.09668e-05,0
66000,Mammillaria_painteri,Mammillaria_xaltianguensis,32.9452,0.495985,0.02365,0.119007,0
66000,Mammillaria_marksiana,Mammillaria_perbella,30.7165,0.372441,0.0146152,0.0198466,0
66000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,34.9295,1.83888,0.0330571,2.54706,0
66000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,35.2989,1.1396,-0.00712192,0.0376824,0
66000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,13.5769,0.198816,0.0318776,0.0164783,0
66000,Epiphyllum_thomasianum,Epiphyllum_baueri,28.3908,0.257162,0.0144695,0.017202,0
66000,Gymnocalycium_alboareolatum,Gymnocalycium_bruchii,30.3169,0.913171,0.0163853,0.434331,0
66000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,29.1109,0.405641,0.00661015,0.176005,0
66000,Echinopsis_thelegona,Echinopsis_tarijensis,27.1388,0.501872,-0.0721855,0.0477731,0
66000,Echinocereus_stolonifer,Escontria_chiotilla,16.0129,0.223448,-0.0286794,0.0100028,0
66000,Selenicereus_vagans,Selenicereus_hamatus,30.2955,0.367913,0.0242878,0.0314118,0
66000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,27.0434,0.355584,-0.013873,0.0618711,0
66000,Copiapoa_coquimbana,Copiapoa_calderana,27.4862,0.820586,-0.00458768,0.656157,0
66000,Eriosyce_curvispina,Eriosyce_engleri,31.8691,0.465084,-0.0357581,0.00547942,0
66000,Parodia_tenuicylindrica,Parodia_stuemeri,22.5016,0.185751,-0.00906365,0.0637383,0
69000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.211057,-0.0291145,0.000916794,0
69000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,18.6596,0.387288,-0.0391924,0.00159198,0
69000,Browningia_microsperma,Browningia_altissima,23.0677,0.226214,-0.00644377,0.0196271,0
69000,Mammillaria_matudae,Mammillaria_spinosissima,34.7545,0.331542,0.0313673,0.00841446,0
69000,Mammillaria_marksiana,Mammillaria_perbella,30.8338,0.47587,-0.0415231,0.108742,0
69000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,35.0462,0.687589,-0.0210716,0.641031,0
69000,Brasilicereus_markgrafii,Coleocephalocereus_goebelianus,12.1478,0.1528,0.0524642,0.032762,0
69000,Gymnocalycium_alboareolatum,Gymnocalycium_bruchii,30.1313,0.876896,0.0427346,0.499669,0
69000,Echinopsis_cardenasiana,Echinopsis_backebergii,26.0042,0.448827,-0.013267,0.205773,0
