"","species","water","sand","texture","ai","bio1","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","npp","pet","elev","sd_elev","prof_curve","roughness","slope","sd_slope","tang_curve","max_height","chromosome_count_median","chromosome_count_distribution","pollinator_detailed","pollinator_binary","growth_form_detailed","growth_form_binary","BAMM_V1","BAMM_V2","MiSSE_V1_full","MiSSE_V2_full","MiSSE_V1_pruned","MiSSE_V2_pruned","DR_V1","DR_V2","range_size"
"29","Austrocactus_philippii",20,52,7,2.32354640960693,1.40000000000003,8.50000000000003,-5.14999999999998,1622.05,362.85,22.1,90.5,931.3,79.3,92.75,923.9,9.8,0.413000011444092,544,16.7,-9.34999999999997,26.3,-4.34999999999997,8.30000000000004,722.35,89.425,2526.75,9.03179407119751,0.000623678701231256,225,19.6411828994751,5.40027451515198,0.000852493452839553,40,"#N/A","#N/A",NA,NA,"columnar","arborescent",0.073522023,0.341714314150085,0.207770460186475,0.452654300858393,0.202929149742799,0.82443320823052,0.0317468962666217,0.215824971285319,304.857579
"30","Austrocactus_spiniflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"11","11",NA,NA,"globose_caespitose","compact",0.080124823,0.34167654160306,0.208269585615227,0.378777269211378,0.202972868958898,0.772281175235985,0.0415722757076184,0.0999340277610797,NA
"31","Austrocylindropuntia_cylindrica",18,47,7,1.69113928079605,9.55000000000001,9.95000000000005,9.05000000000001,1608,219.6,60.55,37.6,596.4,211.25,558.05,248.85,8.3,0.81899995803833,38,14.65,4.55000000000001,10,9.85000000000002,9.20000000000005,1331.1,105.195,3328.75,5.65132713317871,0.000374701470718719,116.75,10.1156520843506,3.15544438362122,0.000515199732035398,400,"#N/A","#N/A",NA,NA,"shrubby/arborescent","arborescent",0.160523402,0.333039917285669,0.23216603845524,0.38953935981397,0.213488704166765,0.772730604205109,0.125519583014974,0.264256087641911,11854.11577
"32","Austrocylindropuntia_floccosa",16,45,7,1.55591434240341,7.55000000000001,8.45000000000005,6.10000000000002,1435.1,282,17.7,68.9,753.4,72.15,556.75,76.8,9.4,0.731500005722046,79.9,13.45,0.350000000000023,12.6,8.15000000000003,6.25000000000006,1166.5,96.185,3836.25,6.72956848144531,0.000490427453769371,156.5,13.4709501266479,3.99362671375275,0.000645328953396529,15,"11","11",NA,NA,"cushion_forming","compact",0.160504077,0.332703320191465,0.215748178635934,0.380491923705891,0.204661366610746,0.772293651843157,0.0913461043667616,0.171960707099338,345073.4458
"33","Austrocylindropuntia_pachypus",15,50,6,0.549537599086761,14.05,14.2,13.9,563.4,142.35,1.2,102,338.15,6.75,67.5,257.35,7.2,0.839999961853027,18.9,18.4,9.75000000000006,8.5,14.05,13.95,905.4,100.08,2343,8.51221132278442,0.000582151958951727,262,22.2684440612793,5.2153537273407,0.00105678162071854,100,"#N/A","#N/A",NA,NA,"shrubby","arborescent",0.160523402,0.333039917285669,0.23541132547209,0.389539359779827,0.215977332279873,0.772730091346978,0.143413820629985,0.264256087641911,4776.092328
"34","Austrocylindropuntia_shaferi",16,50,7,0.605853974819183,10.7500000000001,12.55,8.35000000000002,683.75,168.7,2.5,96.45,413.25,10.1,250.25,12.5,12.1,0.663000011444092,159.1,18.45,-0.19999999999996,18.4,12.15,8.45000000000005,1050.45,106.855,3465.5,5.61213517189026,0.000475843378808349,110.25,9.28328895568848,3.03752958774567,0.000596308178501204,30,"11","11=0.50_22=0.50",NA,NA,"columnar","arborescent",0.160523402,0.332720828657231,0.311824673914125,0.509354896832166,0.305247116822457,0.889845801886906,0.17672080396601,0.335708133434207,36825.16988
"35","Austrocylindropuntia_subulata",17,46,7,1.34553074836731,6.55000000000001,7.45000000000005,5.25000000000006,1221.15,234.75,12.4,72.2,638.35,53.05,502.4,58.9,10,0.738000011444092,81.4,12.95,-0.749999999999943,13.3,7.15000000000003,5.35000000000002,1048.3,96.9,3973.5,6.77944540977478,0.000498458975926042,150,12.9140720367432,3.89844000339508,0.00062815155251883,400,"33","11=0.20_22=0.20_33=0.60",NA,NA,"arborescent","arborescent",0.160523402,0.333039917285669,0.235411365440917,0.389373047263233,0.215977000176197,0.77271569116166,0.143413820629985,0.237529860858271,262000.3005
"36","Austrocylindropuntia_vestita",16,48,7,0.772043526172638,12.15,13.95,9.65000000000003,872.6,197.2,4.85,91.7,500.75,18.9,347.05,19.25,10.8,0.663000011444092,164.95,18.8,2.40000000000003,16.9,13.55,9.65000000000003,1183.15,103.5,3045.25,6.56205177307129,0.000515482708578929,157,13.3525876998901,3.79059994220734,0.000755957706132904,50,"#N/A","#N/A",NA,NA,"shrubby","arborescent",0.160523402,0.332720828657231,0.311824667386976,0.509354897487416,0.305247214084472,0.889846078437298,0.17672080396601,0.335708133434207,58109.12479
"37","Aztekium_hintonii",14,38,4,0.562242269515991,15.65,19.55,10.85,709.55,140.9,16.2,66,334.3,61.5,279.6,63,11,0.577500009536743,347.35,24.7500000000001,5.45000000000005,19.2,19.05,11.2500000000001,1094.95,117.455,1665,6.97574949264526,0.000524093746207654,154,12.9936141967773,4.10020136833191,0.000718873721780255,10,"#N/A","#N/A",NA,NA,"globose_solitary/columnar","both",0.05699953,0.142302610052315,0.214559071091154,0.386318801176452,0.205225506631857,0.772852181143989,0.0659755403876607,0.144781350263188,764.2969684
"38","Aztekium_ritteri",14,38,4,0.571916669607162,15.9,19.95,10.7,696,146.65,18.1,66.6,322.95,69.4,266.1,70.45,11.6,0.571000003814697,367.55,25.2,4.90000000000003,20.2,19.35,11.05,1078.4,117.34,1548,8.65798377990723,0.000765345641411841,225.75,19.4731416702271,6.07239460945129,0.00107474438846111,3,"#N/A","#N/A","bee","ancestral","globose_solitary/globose_caespitose","compact",0.05699953,0.142302610052315,0.214559077534714,0.386318800801907,0.205225506688635,0.77285199334812,0.0659755403876607,0.144781350263188,795.6583964
"39","Bergerocactus_emoryi",13,45,6,0.226892367005348,17.2500000000001,22.6,13.05,256.85,52.75,1.5,86.1,142,7.95,15.9,132.45,9.2,0.46399998664856,372.4,28.15,8.55000000000001,19.65,13.35,19.65,454.75,112.65,355.5,3.7736234664917,0.000358778474037535,58.75,4.68993282318115,1.9132387638092,0.000377937030862086,NA,"22","22",NA,NA,"shrubby/columnar","arborescent",0.077818772,0.435855653305402,0.20817924166047,0.38450197612356,0.202950378623319,0.772388607475923,0.0499756669333486,0.227172072623639,15778.12934
"40","Blossfeldia_liliputana",17,58,9,0.443533033132553,9.25000000000006,12.2,5.25000000000006,495.15,142.45,1.7,108.1,339.7,7.5,237.85,8.9,12.6,0.628999996185303,326,18.65,-2.04999999999995,21.3,12.05,5.45000000000005,776.3,108.86,3466,4.90515494346619,0.000372481517842971,93.75,7.44459939002991,2.69086635112762,0.000450766616268083,1.2,"33","33","bee","ancestral","globose_solitary/globose_caespitose","compact",0.062414929,0.0942820083633791,0.207770045622327,0.37841666968106,0.202929122033467,0.772284061655392,0.0275195868913624,0.037398152034829,216039.2402
"41","Brachycereus_nesioticus",14,43,4,1.97708773612976,22.65,24.7500000000001,20.95,1395.45,294,20.1,85,824.45,70.25,689.7,76.05,2.2,0.326499998569489,146.2,26.05,19.7500000000001,6.1,24.35,21,1771.8,140.425,146.75,1.19732773303986,7.40874238545075e-05,33.25,3.1507740020752,0.534011960029602,6.97293471603189e-05,60,"#N/A","#N/A",NA,NA,"shrubby","arborescent",0.331870929,0.354131323854958,3.05714842474891,2.8838097707325,NA,NA,0.912941775539919,0.437520056613769,6043.543796
"42","Brasilicereus_markgrafii",13,54,6,0.693357646465302,22.15,23.65,19.65,1011.15,231.5,4.6,94.2,600.35,16.05,399.05,16.05,9.3,0.653999996185303,158.95,28.45,14.2500000000001,14.2,23.15,19.65,1429.35,136.455,845,2.39706563949585,0.000196143599168863,42.75,3.82543468475342,1.41010349988937,0.0002230245154351,150,"#N/A","#N/A","bat","derived","columnar","arborescent",0.181923625,0.404512247077497,0.215029672891749,0.576451963241945,0.204561544298431,0.980749183276881,0.0712185525762904,0.335444882593631,5677.639029
"43","Brasiliopuntia_brasiliensis",14,52,6,0.947253882884979,23.6,25.55,21.15,1356.2,219.9,15.7,72.5,596.8,59.25,417.1,85.95,9.1,0.638000011444092,154.55,30.45,15.9,14.4,24.55,21.35,1695.15,135.715,530.75,1.45639753341675,0.000134100468130782,24,2.02046155929565,0.830279558897018,0.000128542065795045,2000,"11","11",NA,NA,"arborescent","arborescent",0.161875098,0.335459018059551,0.228291362290423,0.401392820907526,0.211605818077885,0.773686258914076,0.101670485384053,0.234686665295278,2445896.789
